Date,Close/Last,Volume,Open,High,Low
05/05/2017,16.4167,13563815,16.3567,16.4167,16.1817
05/04/2017,16.24,18125599,16.2317,16.3067,16.0733
05/03/2017,16.2233,18296119,16.285,16.2868,16.0917
05/02/2017,16.385,14980536,16.3683,16.4083,16.2433
05/01/2017,16.2883,16119804,16.035,16.37,16.015
04/28/2017,15.8883,17093377,15.99,16.0083,15.8083
04/27/2017,15.7983,14332416,15.6433,15.8,15.605
04/26/2017,15.5267,21800889,15.61,15.7216,15.4933
04/25/2017,15.595,15931146,15.4083,15.6717,15.3731
04/24/2017,15.2567,14898630,15.2083,15.3,15.1433
04/21/2017,14.7217,13496315,14.7767,14.795,14.6202
04/20/2017,14.7283,20582990,14.555,14.8333,14.4883
04/19/2017,14.38,14373300,14.495,14.6367,14.32
04/18/2017,14.33,12636737,14.2383,14.4465,14.2117
04/17/2017,14.3717,8982640,14.1567,14.39,14.1408
04/13/2017,14.0383,15336090,14.15,14.395,14.03
04/12/2017,14.2067,16991221,14.38,14.41,14.1633
04/11/2017,14.3967,21305271,14.5233,14.5967,14.0717
04/10/2017,14.58,12026951,14.6133,14.755,14.455
04/07/2017,14.5633,10382368,14.57,14.695,14.405
04/06/2017,14.58,15398172,14.6183,14.7017,14.475
04/05/2017,14.5683,18266269,14.8083,15.0633,14.4816
04/04/2017,14.7367,8076549,14.5417,14.7483,14.5317
04/03/2017,14.67,16059564,14.745,14.8467,14.4363
03/31/2017,14.7017,13526255,14.6717,14.82,14.6233
03/30/2017,14.7367,13194785,14.6583,14.785,14.61
03/29/2017,14.6633,12011813,14.485,14.6833,14.4517
03/28/2017,14.4717,20980508,14.2033,14.595,14.115
03/27/2017,14.205,18662851,13.8417,14.2783,13.7383
03/24/2017,14.13,12824483,14.1867,14.3517,13.98
03/23/2017,14.0533,14734836,14.115,14.2267,13.9867
03/22/2017,14.1667,17637697,13.9017,14.205,13.8367
03/21/2017,13.8933,23308479,14.7033,14.75,13.86
03/20/2017,14.5417,9175612,14.4983,14.645,14.4333
03/17/2017,14.4983,8813674,14.5667,14.625,14.49
03/16/2017,14.5333,9686692,14.6417,14.6417,14.4283
03/15/2017,14.5417,15936774,14.39,14.6533,14.2417
03/14/2017,14.2917,13189709,14.3,14.3217,14.12
03/13/2017,14.3983,8420769,14.3017,14.4117,14.2883
03/10/2017,14.315,12709949,14.3417,14.3933,14.152
03/09/2017,14.16,10863364,14.1133,14.2113,13.9283
03/08/2017,14.1167,9646666,14.08,14.2533,14.0317
03/07/2017,14.045,8833864,14.025,14.2333,13.9785
03/06/2017,14.115,9598540,14.06,14.1933,13.9517
03/03/2017,14.2133,8659707,14.1067,14.2333,13.9983
03/02/2017,14.14,10699150,14.36,14.36,14.0933
03/01/2017,14.3667,15772776,14.16,14.4333,14.0933
02/28/2017,13.9167,10231420,14.0283,14.0417,13.79
02/27/2017,14.0267,13065845,13.9117,14.035,13.8352
02/24/2017,13.985,12669293,13.71,13.985,13.7
02/23/2017,13.91,15605862,14.1233,14.125,13.7367
02/22/2017,14.0617,10709044,14.0167,14.097,13.9433
02/21/2017,14.06,16615375,13.9367,14.08,13.905
02/17/2017,13.84,12876101,13.6117,13.85,13.6033
02/16/2017,13.6683,15871398,13.7133,13.7942,13.57
02/15/2017,13.68,18340669,13.4317,13.7067,13.4
02/14/2017,13.4483,15629700,13.3317,13.4533,13.2067
02/13/2017,13.3233,10685164,13.2167,13.3717,13.1967
02/10/2017,13.0933,11966039,13.055,13.15,12.9883
02/09/2017,12.965,12729881,12.8667,13.0542,12.8467
02/08/2017,12.8317,9214702,12.715,12.8817,12.6442
02/07/2017,12.76,11546837,12.6967,12.8483,12.6772
02/06/2017,12.63,10322716,12.5217,12.6367,12.4883
02/03/2017,12.5833,12045479,12.525,12.625,12.4867
02/02/2017,12.475,14443182,12.4433,12.5917,12.34
02/01/2017,12.5067,18056521,12.5133,12.5867,12.3467
01/31/2017,12.2733,14734638,12.215,12.2733,12.0483
01/30/2017,12.3417,18698701,12.495,12.5017,12.13
01/27/2017,12.6283,8278191,12.6333,12.6706,12.5133
01/26/2017,12.5683,12619223,12.5733,12.6433,12.5017
01/25/2017,12.5167,13952988,12.3817,12.535,12.355
01/24/2017,12.1617,12877127,11.9783,12.2133,11.9283
01/23/2017,11.9133,13730603,11.85,11.9667,11.695
01/20/2017,11.8867,14200416,11.9667,12.0583,11.8
01/19/2017,11.81,14682330,11.875,12.0059,11.7433
01/18/2017,11.8417,12243059,11.8167,11.865,11.7217
01/17/2017,11.7617,13838520,11.7667,11.8333,11.66
01/13/2017,11.8733,14643510,11.7767,11.93,11.7733
01/12/2017,11.7383,20111420,11.6817,11.7733,11.4217
01/11/2017,11.7983,23489793,11.7167,11.8067,11.545
01/10/2017,11.7083,16555687,11.6367,11.8183,11.5758
01/09/2017,11.6417,16459267,11.5533,11.7,11.53
01/06/2017,11.525,23941798,11.2608,11.6133,11.1754
01/05/2017,11.24,15327534,11.035,11.2542,11.025
01/04/2017,11.0442,16604887,10.9092,11.105,10.8952
01/03/2017,10.8592,24326962,10.8008,10.9908,10.6975
12/30/2016,10.6025,26313347,10.9842,10.9907,10.5
12/29/2016,10.9217,21423369,10.9692,11.0383,10.8233
12/28/2016,10.975,22801449,11.3033,11.3392,10.9508
12/27/2016,11.235,18888152,11.1333,11.4275,11.1217
12/23/2016,11.0733,8029887,10.9942,11.0783,10.9583
12/22/2016,11.0392,16275787,11.1408,11.1558,10.92
12/21/2016,11.1358,12049349,11.1792,11.2017,11.0662
12/20/2016,11.175,15688254,11.1283,11.2292,11.1083
12/19/2016,11.0417,20792924,10.9542,11.2417,10.905
12/16/2016,10.9083,28678559,11.0942,11.1657,10.8475
12/15/2016,11.0425,26550335,11.0058,11.225,10.9467
12/14/2016,10.9758,35457086,11.0783,11.1983,10.8817
12/13/2016,11.0567,42149861,10.7567,11.2275,10.7417
12/12/2016,10.6408,23712333,10.6433,10.7133,10.5179
12/09/2016,10.7908,25649494,10.6633,10.8092,10.6633
12/08/2016,10.5442,28202723,10.5067,10.6292,10.4458
12/07/2016,10.48,37119915,10.0458,10.53,9.9583
12/06/2016,10.105,17264803,10.11,10.1625,9.9867
12/05/2016,10.0325,22460601,9.9642,10.1569,9.8267
12/02/2016,9.8058,25738798,9.7758,9.93,9.6892
12/01/2016,9.7667,46545811,10.2817,10.2825,9.7058
11/30/2016,10.3342,37727607,10.7017,10.7275,10.2775
11/29/2016,10.68,18619927,10.5875,10.8267,10.51
11/28/2016,10.5783,17839423,10.5892,10.7165,10.535
11/25/2016,10.6375,9570028,10.5858,10.6533,10.5425
11/23/2016,10.5358,18440887,10.5617,10.5975,10.4
11/22/2016,10.6642,19086236,10.6975,10.75,10.59
11/21/2016,10.5692,20822504,10.3258,10.6017,10.3217
11/18/2016,10.2608,15667626,10.3967,10.4645,10.2292
11/17/2016,10.3775,18798824,10.1358,10.3775,10.0725
11/16/2016,10.1425,21536985,9.8292,10.1741,9.8292
11/15/2016,9.98,26253971,9.78,10.0708,9.7525
11/14/2016,9.5383,44184558,9.89,9.9117,9.43
11/11/2016,9.8717,28379423,9.7275,9.9433,9.6333
11/10/2016,9.88,61929193,10.4992,10.5584,9.4558
11/09/2016,10.3733,45668190,9.8675,10.4192,9.8392
11/08/2016,10.23,26859935,10,10.365,9.9333
11/07/2016,10.0333,25150846,9.8158,10.065,9.7775
11/04/2016,9.3625,21198836,9.3825,9.5892,9.315
11/03/2016,9.47,21699057,9.7108,9.8025,9.4342
11/02/2016,9.7508,20227712,9.9783,10.0458,9.6842
11/01/2016,10.0117,25406446,10.2875,10.2875,9.735
10/31/2016,10.2217,14191590,10.38,10.38,10.2167
10/28/2016,10.28,35729138,10.3617,10.5283,10.1667
10/27/2016,10.4608,25618078,10.7392,10.765,10.4133
10/26/2016,10.6092,23771350,10.6083,10.7801,10.5083
10/25/2016,10.8167,14765814,10.9358,10.9517,10.774
10/24/2016,10.9258,17141755,10.755,10.9475,10.7467
10/21/2016,10.5417,14651742,10.4508,10.5658,10.3525
10/20/2016,10.4283,17409991,10.4242,10.5017,10.2517
10/19/2016,10.4725,11740529,10.4492,10.5142,10.4158
10/18/2016,10.4683,19191032,10.5625,10.6192,10.4583
10/17/2016,10.2067,13910130,10.275,10.3282,10.1656
10/14/2016,10.2775,20447708,10.3925,10.5267,10.2683
10/13/2016,10.2542,26027566,10.1592,10.3383,9.9725
10/12/2016,10.3758,20444000,10.4083,10.4724,10.27
10/11/2016,10.3975,32336845,10.8233,10.8367,10.2542
10/10/2016,10.8458,14942250,10.8125,10.9308,10.8067
10/07/2016,10.655,22630341,10.7592,10.7992,10.5017
10/06/2016,10.725,18590875,10.7017,10.7942,10.5725
10/05/2016,10.7417,17198575,10.7275,10.8458,10.7121
10/04/2016,10.6308,28049663,10.7675,10.8458,10.5145
10/03/2016,10.6917,20399036,10.6792,10.7233,10.5542
09/30/2016,10.7158,19988876,10.5967,10.8224,10.5442
09/29/2016,10.5,28602167,10.6817,10.7342,10.3592
09/28/2016,10.7275,18859892,10.7075,10.7467,10.5651
09/27/2016,10.6692,20660144,10.3633,10.6883,10.3233
09/26/2016,10.375,20384804,10.4558,10.4933,10.3233
09/23/2016,10.6392,18244519,10.8,10.8058,10.59
09/22/2016,10.8342,19495820,10.785,10.8798,10.7467
09/21/2016,10.5867,34548530,10.4167,10.6342,10.2408
09/20/2016,10.2875,18927368,10.3333,10.4167,10.24
09/19/2016,10.2308,22810473,10.4458,10.5446,10.1758
09/16/2016,10.3667,20381036,10.3525,10.4016,10.2167
09/15/2016,10.3783,32975989,9.9333,10.4275,9.925
09/14/2016,9.9183,27838979,9.8175,10.0833,9.8075
09/13/2016,9.7925,31290445,9.895,9.99,9.6408
09/12/2016,10.0292,32622157,9.3967,10.0952,9.3792
09/09/2016,9.54,40121248,10.0708,10.1333,9.54
09/08/2016,10.3225,17471443,10.4167,10.4225,10.2425
09/07/2016,10.5025,14496882,10.5158,10.5617,10.3908
09/06/2016,10.4833,16493419,10.3542,10.4917,10.2833
09/02/2016,10.2925,22679409,10.3542,10.4158,10.184
09/01/2016,10.1733,21428889,10.135,10.235,9.985
08/31/2016,10.1283,17901427,10.1108,10.1565,9.9958
08/30/2016,10.155,16434007,10.21,10.2958,10.0517
08/29/2016,10.2475,12446093,10.225,10.3396,10.2192
08/26/2016,10.2192,26823263,10.1833,10.4133,10.0333
08/25/2016,10.17,14504070,10.1375,10.2633,10.1025
08/24/2016,10.2183,17681635,10.4042,10.4492,10.1209
08/23/2016,10.4192,15621810,10.4833,10.5433,10.4117
08/22/2016,10.3575,18309571,10.2983,10.4242,10.245
08/19/2016,10.3475,18396703,10.305,10.4142,10.2183
08/18/2016,10.3617,14179170,10.3192,10.4017,10.2667
08/17/2016,10.3517,22377021,10.3033,10.3592,10.1317
08/16/2016,10.3033,15630726,10.4075,10.4167,10.289
08/15/2016,10.4683,14257398,10.375,10.5371,10.365
08/12/2016,10.3383,17045023,10.2583,10.3383,10.2283
08/11/2016,10.3192,17137351,10.2833,10.3833,10.2275
08/10/2016,10.1875,21898353,10.2742,10.29,10.1042
08/09/2016,10.2667,19912868,10.2167,10.3606,10.2
08/08/2016,10.1992,18957872,10.2492,10.2548,10.0975
08/05/2016,10.2317,30854496,10.105,10.2958,10.0625
08/04/2016,9.9442,20974580,9.8533,9.9725,9.7808
08/03/2016,9.8558,21189584,9.7417,9.8608,9.7228
08/02/2016,9.7633,40199284,9.9458,9.9742,9.5725
08/01/2016,9.9883,26276411,9.8583,10.0642,9.8217
07/29/2016,9.8342,25638910,9.84,9.915,9.745
07/28/2016,9.77,21702909,9.7183,9.8067,9.6267
07/27/2016,9.665,32591785,9.7125,9.7475,9.5508
07/26/2016,9.48,33829274,9.4392,9.58,9.3333
07/25/2016,9.4483,19014608,9.4192,9.4492,9.35
07/22/2016,9.44,21631269,9.3533,9.475,9.2616
07/21/2016,9.3317,28159967,9.4158,9.465,9.2517
07/20/2016,9.3875,22607613,9.2158,9.4435,9.1892
07/19/2016,9.0767,19597448,9.0833,9.16,9.0279
07/18/2016,9.1717,20923100,9.0167,9.2233,9.0092
07/15/2016,8.9925,21203804,9.1017,9.1175,8.9375
07/14/2016,9.0433,27281867,9.0392,9.0917,8.9758
07/13/2016,8.8633,31437289,8.9983,9.0033,8.8575
07/12/2016,8.9258,28796472,8.9508,8.9967,8.891
07/11/2016,8.7875,35621186,8.7383,8.888,8.73
07/08/2016,8.64,37460079,8.3808,8.66,8.3583
07/07/2016,8.2583,31489621,8.2175,8.3167,8.1458
07/06/2016,8.1808,43309421,7.8833,8.1984,7.8058
07/05/2016,7.9925,32681341,8.0317,8.0467,7.8633
07/01/2016,8.1367,32813893,8.0125,8.2342,8.0033
06/30/2016,8.0267,41344733,7.7917,8.0358,7.7167
06/29/2016,7.745,51919077,7.5425,7.7992,7.5283
06/28/2016,7.3625,49736600,7.1392,7.3725,7.1325
06/27/2016,6.9283,59189640,7.1892,7.1992,6.8167
06/24/2016,7.3567,81234488,7.5,7.8625,7.3
06/23/2016,8.3833,31634833,8.2308,8.3867,8.1292
06/22/2016,8.0442,25642894,8.12,8.2542,8.0208
06/21/2016,8.0967,21523305,8.0658,8.1475,8.0093
06/20/2016,8.0167,34688906,8.1575,8.2608,8.005
06/17/2016,7.875,41730797,8.1208,8.1208,7.8208
06/16/2016,8.1542,40985044,7.9767,8.1858,7.8152
06/15/2016,8.0958,26552231,8.2225,8.2492,8.0508
06/14/2016,8.1692,35308334,8.0983,8.2492,7.9833
06/13/2016,8.165,29620560,8.2392,8.3711,8.1333
06/10/2016,8.38,40427284,8.4383,8.4817,8.2859
06/09/2016,8.6717,24894298,8.6058,8.6975,8.5558
06/08/2016,8.71,20471972,8.7192,8.765,8.6167
06/07/2016,8.6717,19234460,8.7617,8.775,8.655
06/06/2016,8.7333,21490101,8.68,8.8025,8.6433
06/03/2016,8.6408,38870836,8.7108,8.7267,8.4717
06/02/2016,8.7608,26139802,8.6525,8.7658,8.5167
06/01/2016,8.7117,25102798,8.6292,8.7675,8.6058
05/31/2016,8.7083,28043555,8.7042,8.7492,8.5792
05/27/2016,8.6567,26758583,8.5425,8.6633,8.5417
05/26/2016,8.5283,23776186,8.4858,8.5592,8.4183
05/25/2016,8.4575,35234390,8.3742,8.5292,8.3275
05/24/2016,8.2792,37327215,7.9358,8.3042,7.93
05/23/2016,7.8017,21580149,7.86,7.9483,7.7858
05/20/2016,7.84,31298569,7.6792,7.93,7.6658
05/19/2016,7.5867,63458449,7.6142,7.678,7.4208
05/18/2016,7.7083,59376864,7.5792,7.8325,7.5267
05/17/2016,7.6217,46732231,7.9167,7.9725,7.5658
05/16/2016,7.9258,29292228,7.6625,8.01,7.6542
05/13/2016,7.6317,38952544,7.72,7.8467,7.5958
05/12/2016,7.725,46154202,7.8967,7.9108,7.5633
05/11/2016,7.835,31701373,8.0158,8.0867,7.8233
05/10/2016,8.055,29034228,7.8133,8.06,7.7733
05/09/2016,7.7308,29470980,7.6708,7.8358,7.66
05/06/2016,7.6633,39180172,7.4333,7.67,7.4125
05/05/2016,7.5542,35800202,7.63,7.6867,7.5008
05/04/2016,7.5583,38515071,7.5692,7.6475,7.4983
05/03/2016,7.7108,36408747,7.7558,7.86,7.64
05/02/2016,7.9217,29493084,7.7658,7.9575,7.6708
04/29/2016,7.7175,47807575,7.8158,7.88,7.5248
04/28/2016,7.8425,39995560,8.1575,8.2975,7.7867
04/27/2016,8.1308,45545838,8.0783,8.1825,7.9217
04/26/2016,8.3308,27100139,8.4958,8.5475,8.2517
04/25/2016,8.4467,24109918,8.3608,8.4517,8.3275
04/22/2016,8.4533,50318012,8.5142,8.6292,8.2483
04/21/2016,8.8542,33024085,8.8467,8.9467,8.7342
04/20/2016,8.8517,26882291,8.8183,8.9708,8.7367
04/19/2016,8.83,39526096,9.075,9.0833,8.6875
04/18/2016,8.985,25260142,8.7808,9.0033,8.7633
04/15/2016,8.8542,20761064,8.8933,8.9567,8.7867
04/14/2016,8.9225,27785351,8.9192,9.0208,8.8525
04/13/2016,8.9167,40492204,8.7908,8.9592,8.7558
04/12/2016,8.5817,45570498,8.4017,8.64,8.245
04/11/2016,8.3858,34056338,8.5867,8.7125,8.3792
04/08/2016,8.4767,41548577,8.6508,8.7108,8.3883
04/07/2016,8.4967,62899729,8.7292,8.7725,8.3858
04/06/2016,8.88,45476010,8.5,8.8867,8.4917
04/05/2016,8.4742,36583107,8.5092,8.61,8.43
04/04/2016,8.7083,34131146,8.8042,8.8333,8.6559
04/01/2016,8.8175,40718644,8.4033,8.8275,8.3558
03/31/2016,8.5333,29591988,8.5642,8.66,8.5058
03/30/2016,8.5833,52442001,8.6108,8.7425,8.5283
03/29/2016,8.4567,44830650,8.0267,8.475,7.9875
03/28/2016,8.0708,32284141,8.1817,8.1833,8.0317
03/24/2016,8.1,31717513,7.9708,8.115,7.9417
03/23/2016,8.1025,38584647,8.2558,8.2742,8.0458
03/22/2016,8.3,31722649,8.0933,8.3625,8.0858
03/21/2016,8.2267,33956594,8.095,8.2542,8.0792
03/18/2016,8.13,36865359,8.15,8.1983,8.0092
03/17/2016,8.0833,31811533,8.045,8.1558,7.9508
03/16/2016,8.1067,43961874,7.835,8.1742,7.835
03/15/2016,7.905,48216679,7.83,7.9267,7.7508
03/14/2016,7.91,39235984,7.785,7.9683,7.7758
03/11/2016,7.8642,42406385,7.7183,7.8725,7.6525
03/10/2016,7.4767,85779094,7.625,7.7383,7.1892
03/09/2016,7.505,52015017,7.4633,7.5182,7.3333
03/08/2016,7.3642,53068065,7.4033,7.6042,7.335
03/07/2016,7.5642,47221615,7.5875,7.7225,7.3975
03/04/2016,7.7075,59411628,7.7233,7.8551,7.5525
03/03/2016,7.6942,51590397,7.7175,7.7242,7.5308
03/02/2016,7.7375,48403723,7.7,7.7457,7.5592
03/01/2016,7.7292,77679067,7.2475,7.7308,7.19
02/29/2016,7.0542,57285419,7.2292,7.3908,7.0542
02/26/2016,7.2458,62074513,7.4283,7.4458,7.1967
02/25/2016,7.2625,64751390,7.1142,7.2708,6.9208
02/24/2016,7.0675,87313691,6.6308,7.0917,6.5033
02/23/2016,6.8633,66810087,7.0958,7.1572,6.8567
02/22/2016,7.2233,61903189,7.0849,7.2475,7.065
02/19/2016,6.8975,59715660,6.7492,6.955,6.685
02/18/2016,6.8267,64398326,7.1417,7.1442,6.8042
02/17/2016,7.0667,91203228,6.7775,7.1025,6.7167
02/16/2016,6.61,74602230,6.485,6.61,6.3642
02/12/2016,6.1975,79045784,6.13,6.2233,5.9683
02/11/2016,5.9442,119030232,5.7333,6.0758,5.6817
02/10/2016,5.9583,93648901,6.1042,6.3267,5.9492
02/09/2016,5.8883,114769018,5.7117,6.1657,5.685
02/08/2016,5.9575,128476251,5.8942,6.0317,5.6117
02/05/2016,6.2425,107264503,6.8917,6.8984,6.165
02/04/2016,6.9583,70902016,6.9017,7.1292,6.7208
02/03/2016,6.9708,117566003,7.2042,7.2058,6.595
02/02/2016,7.0708,63780326,7.461,7.461,7.0017
02/01/2016,7.55,56941487,7.385,7.645,7.3042
01/29/2016,7.5075,64387874,7.0642,7.5075,7.0458
01/28/2016,7.0483,78521311,7.0992,7.1167,6.7092
01/27/2016,6.7808,89173320,7.1925,7.2842,6.6833
01/26/2016,7.3258,60499464,7.2167,7.4125,7.0317
01/25/2016,7.1225,69078184,7.3917,7.5075,7.1083
01/22/2016,7.4583,71616917,7.2708,7.47,7.2092
01/21/2016,6.8667,84304090,6.9275,7.1675,6.655
01/20/2016,6.8417,138117775,6.58,7.065,6.1283
01/19/2016,6.9042,64587746,7.1442,7.177,6.6675
01/15/2016,6.875,141079496,6.815,7.1083,6.5775
01/14/2016,7.5708,90721920,7.2008,7.7625,6.8583
01/13/2016,7.1108,103077629,8.0375,8.0933,7.0833
01/12/2016,7.9417,79176008,7.8892,8.0608,7.6167
01/11/2016,7.6825,83878594,7.7742,7.8358,7.325
01/08/2016,7.6158,82855641,7.9692,8.1142,7.5808
01/07/2016,7.8,84769702,8.0583,8.375,7.7883
01/06/2016,8.62,60846960,8.415,8.7542,8.4033
01/05/2016,8.8575,33025333,9.0417,9.0775,8.7367
01/04/2016,8.9375,66378471,8.885,8.9375,8.5612
12/31/2015,9.5192,43946658,9.7783,9.8308,9.5083
12/30/2015,9.8858,22333293,10.1267,10.1392,9.8783
12/29/2015,10.145,36239066,9.8708,10.2183,9.8508
12/28/2015,9.7025,25639774,9.6367,9.7025,9.4325
12/24/2015,9.705,12129521,9.7167,9.795,9.7
12/23/2015,9.725,27358835,9.6567,9.74,9.6042
12/22/2015,9.5075,33480289,9.4767,9.5492,9.3275
12/21/2015,9.3308,31891117,9.2858,9.3317,9.0821
12/18/2015,9.0617,51056300,9.485,9.5525,9.0417
12/17/2015,9.5883,47124655,10.1383,10.1467,9.5758
12/16/2015,10.005,49052900,9.7842,10.0642,9.4917
12/15/2015,9.5817,47826559,9.6633,9.8325,9.555
12/14/2015,9.4217,57929459,9.255,9.43,8.8567
12/11/2015,9.215,73604585,9.5508,9.6275,9.1933
12/10/2015,9.8933,40662928,9.8258,10.0867,9.74
12/09/2015,9.755,72235985,10.0867,10.26,9.5808
12/08/2015,10.2317,40530604,9.9067,10.326,9.8942
12/07/2015,10.2308,34595702,10.3883,10.4073,10.0792
12/04/2015,10.3575,43289945,9.7742,10.4167,9.7167
12/03/2015,9.6917,56355239,10.2933,10.3392,9.5133
12/02/2015,10.2125,30470256,10.4217,10.5617,10.1592
12/01/2015,10.4017,29206764,10.215,10.4017,10.1825
11/30/2015,10.1017,23132349,10.2675,10.2689,10.0017
11/27/2015,10.1658,6810591,10.2017,10.24,10.075
11/25/2015,10.1292,13977174,10.1458,10.1933,10.075
11/24/2015,10.1067,33093061,9.9417,10.1825,9.7858
11/23/2015,10.1383,28214339,10.2333,10.35,10.0092
11/20/2015,10.2208,25483234,10.1617,10.25,10.1366
11/19/2015,10.0217,25941898,10.0233,10.1618,9.97
11/18/2015,10.0067,48984968,9.5708,10.0333,9.5454
11/17/2015,9.4642,55329838,9.4892,9.6633,9.3875
11/16/2015,9.4317,46265719,9.0242,9.4458,8.961
11/13/2015,9.0542,49308752,9.4992,9.5271,9.0383
11/12/2015,9.62,34459454,9.78,9.9292,9.5983
11/11/2015,9.9075,25189750,10.0275,10.1708,9.8579
11/10/2015,9.9517,24674194,9.8625,9.9725,9.775
11/09/2015,10.0225,37759731,10.2358,10.2773,9.8317
11/06/2015,10.3558,34057430,10.2783,10.3892,10.0742
11/05/2015,10.3217,35548598,10.445,10.5217,10.1717
11/04/2015,10.4133,36437079,10.5125,10.5417,10.2892
11/03/2015,10.4092,30877920,10.2475,10.528,10.2
11/02/2015,10.3108,27607583,10.045,10.3442,9.9892
10/30/2015,9.9708,30004956,10.1225,10.175,9.97
10/29/2015,10.1092,24867010,10.015,10.1583,9.9858
10/28/2015,10.1467,52196721,9.9617,10.1533,9.7156
10/27/2015,9.9167,26070322,9.7725,9.9517,9.7642
10/26/2015,9.8525,29954604,9.8108,9.9067,9.7
10/23/2015,9.8233,51010088,9.8008,9.9425,9.6542
10/22/2015,9.0692,63690397,8.7758,9.0908,8.7025
10/21/2015,8.5617,44083758,8.8383,8.8635,8.5367
10/20/2015,8.7017,36227966,8.795,8.8542,8.6183
10/19/2015,8.8483,40887460,8.6525,8.8625,8.6042
10/16/2015,8.6925,33157741,8.6425,8.7083,8.5169
10/15/2015,8.5858,53383857,8.2742,8.5875,8.2425
10/14/2015,8.1858,45799746,8.2233,8.3475,8.08
10/13/2015,8.2208,53076801,8.2417,8.4978,8.2
10/12/2015,8.385,38093607,8.3783,8.4342,8.2858
10/09/2015,8.315,43788234,8.2258,8.375,8.1606
10/08/2015,8.215,72843701,8.0292,8.2583,7.7925
10/07/2015,8.1158,63002137,8.13,8.1725,7.8133
10/06/2015,7.9875,57440867,8.0442,8.115,7.7858
10/05/2015,8.1033,51951609,7.9308,8.1533,7.8802
10/02/2015,7.75,78828608,7.0717,7.7592,7
10/01/2015,7.3675,54723298,7.3117,7.3725,7.0233
09/30/2015,7.2658,83292873,7.0983,7.3,7.0167
09/29/2015,6.815,91250581,6.9675,7.1792,6.66
09/28/2015,6.9175,89566716,7.465,7.4783,6.8508
09/25/2015,7.57,70862932,8.0217,8.0325,7.4192
09/24/2015,7.7583,73229597,7.6175,7.8483,7.4167
09/23/2015,7.8492,55861978,7.8917,7.9533,7.725
09/22/2015,7.8367,70880284,7.8192,7.9083,7.6067
09/21/2015,8.1983,50041364,8.2533,8.3967,7.9792
09/18/2015,8.1292,68028483,8.0992,8.4183,8.0806
09/17/2015,8.4883,60473628,8.4558,8.8625,8.375
09/16/2015,8.465,34995806,8.3425,8.4958,8.25
09/15/2015,8.3258,38147547,8.105,8.4075,8.0166
09/14/2015,8.045,44077098,8.2083,8.2108,7.9567
09/11/2015,8.1175,47401363,7.8817,8.1175,7.8125
09/10/2015,7.9883,61695073,7.7092,8.1442,7.6818
09/09/2015,7.7408,69736600,8.295,8.2992,7.6767
09/08/2015,8.02,56255459,7.8117,8.0375,7.7192
09/04/2015,7.3925,69799636,7.3417,7.5363,7.2575
09/03/2015,7.6483,55749622,7.8717,8.0233,7.5933
09/02/2015,7.7767,44880162,7.5567,7.7767,7.3076
09/01/2015,7.1917,78255427,7.315,7.6775,7.0692
08/31/2015,7.9092,51548061,8.0792,8.2125,7.85
08/28/2015,8.2142,53417109,8.09,8.3,8.0367
08/27/2015,8.2208,121303609,7.9833,8.2375,7.6942
08/26/2015,7.625,70814944,7.2325,7.6808,6.8058
08/25/2015,6.6633,71754737,7.4583,7.5942,6.6333
08/24/2015,6.7525,97828875,6.2542,7.6233,5.4419
08/21/2015,7.66,94256294,8.375,8.5875,7.66
08/20/2015,8.7483,74777814,9.2667,9.3555,8.7342
08/19/2015,9.5333,58818636,9.625,9.7867,9.3633
08/18/2015,9.7158,27241751,9.8175,9.8583,9.685
08/17/2015,9.8733,31325209,9.5625,9.8808,9.4917
08/14/2015,9.6367,36493191,9.5208,9.675,9.4683
08/13/2015,9.585,35078498,9.6667,9.8042,9.53
08/12/2015,9.6283,56024614,9.3517,9.6975,9.0408
08/11/2015,9.5442,43243229,9.7625,9.8808,9.3817
08/10/2015,9.9225,33276397,9.7792,9.9867,9.7792
08/07/2015,9.5983,40013332,9.5625,9.6642,9.3567
08/06/2015,9.6367,43763994,10.1425,10.1867,9.4975
08/05/2015,10.1225,31837681,10.055,10.315,10.0225
08/04/2015,9.8908,35264066,9.9267,9.985,9.765
08/03/2015,9.955,36868551,10.0533,10.1298,9.75
07/31/2015,10.0475,27259367,10.1708,10.1875,9.9783
07/30/2015,10.0783,34218494,9.8692,10.1267,9.6917
07/29/2015,9.94,30409848,9.8875,10.0025,9.7767
07/28/2015,9.83,38866216,9.7142,9.8842,9.4775
07/27/2015,9.5775,30127320,9.655,9.7821,9.5167
07/24/2015,9.83,26604863,10.2758,10.2992,9.7817
07/23/2015,10.1175,24107506,10.27,10.365,10.0417
07/22/2015,10.24,27035915,10.1117,10.3875,10.11
07/21/2015,10.5875,21493149,10.6333,10.6756,10.5033
07/20/2015,10.6167,23945110,10.5867,10.7317,10.4783
07/17/2015,10.4992,35815382,10.3042,10.5,10.2575
07/16/2015,10.04,34855202,9.8958,10.0667,9.8367
07/15/2015,9.6625,29652696,9.6717,9.7667,9.5733
07/14/2015,9.6167,25526830,9.4808,9.7006,9.4658
07/13/2015,9.4275,26132254,9.1958,9.4633,9.1942
07/10/2015,8.9692,30799968,8.9,9.0667,8.8233
07/09/2015,8.5708,30691776,8.9425,8.9517,8.5708
07/08/2015,8.5958,46136322,8.8692,8.9033,8.5433
07/07/2015,9.0492,62545129,9.0292,9.0917,8.5342
